Date,Open,High,Low,Close,Volume
13/11/15,410.200012,421,410.200012,419.100006,268014
16/11/15,419,425,415.600006,418.299988,423326
17/11/15,419.799988,422.399994,416.600006,420.5,223849
18/11/15,420.25,430.450012,417.600006,419.100006,555682
19/11/15,422,430.899994,418.899994,429.700012,424751
20/11/15,430.049988,435.75,427.049988,431.399994,288663
23/11/15,431.950012,433.850006,428.899994,430.299988,210953
24/11/15,430,432.75,427.25,428.549988,216879
26/11/15,428.549988,435,424.299988,431,645346
27/11/15,431.5,437,422.950012,425.350006,477837
30/11/15,425.549988,427.399994,418,418.850006,521484
01/12/15,420,428.850006,418.200012,427.600006,262830
02/12/15,426.899994,438.700012,425.299988,437.049988,344312
03/12/15,438.149994,438.350006,424.799988,425.950012,213196
04/12/15,421,425.399994,418.049988,419,389178
07/12/15,420.149994,423.700012,415,416.350006,305463
08/12/15,411.649994,419.899994,407.100006,410.899994,356942
09/12/15,408,408,387.5,395.850006,908593
10/12/15,399,399.600006,389.649994,392.299988,582307
11/12/15,393,393.700012,387,388.25,1010108
14/12/15,386.399994,396.049988,382.200012,394.149994,368912
15/12/15,391.5,397.700012,389,395.899994,356588
16/12/15,398,399.75,392.799988,396.350006,241675
17/12/15,398,401.899994,390.600006,395.649994,877876
18/12/15,395.5,400,389.700012,391.649994,492809
21/12/15,391.649994,397.5,389.100006,394.200012,255587
22/12/15,395,400.950012,389.950012,391.25,996845
23/12/15,396,405,391.5,402.700012,977347
24/12/15,405,409.299988,403,408.149994,432214
28/12/15,411,411,403.200012,405.100006,242414
29/12/15,405.100006,413.850006,402.649994,410.350006,265796
30/12/15,411.399994,413.700012,405.600006,407.700012,327756
31/12/15,408.799988,412.799988,397.5,401.450012,1520280
01/01/16,405,410,402,408.899994,249430
04/01/16,407,410.700012,404,407.049988,243736
05/01/16,407.100006,408.5,402.149994,403.350006,414056
06/01/16,403.049988,417.5,402.5,414.549988,851282
07/01/16,407.200012,410.899994,391.299988,393.049988,501160
08/01/16,395,404,395,401.049988,321083
11/01/16,400.25,401,392,393.450012,189435
12/01/16,395.200012,398.700012,386.350006,389.100006,231599
13/01/16,389.299988,395.899994,378,382.350006,418284
14/01/16,376.100006,379.549988,371.100006,376.799988,685911
15/01/16,380,380.649994,370,374.049988,513978
18/01/16,374.399994,374.399994,356.700012,359,550994
19/01/16,360,366.600006,353.600006,361.299988,527255
20/01/16,357.799988,360.350006,349.100006,352.799988,604384
21/01/16,355.100006,358.549988,339.100006,340.700012,1064423
22/01/16,342.700012,348.049988,340,346,978489
25/01/16,348.450012,352.549988,344.299988,348,558984
27/01/16,348.049988,354.450012,346.25,351.450012,500666
28/01/16,351.600006,353,339.049988,345.399994,3275316
29/01/16,345,354.5,339.649994,353.350006,606726
01/02/16,354.700012,365,351.850006,363.299988,459734
02/02/16,363.299988,366.600006,355.799988,357.399994,509080
03/02/16,354.899994,358.5,348.100006,355.700012,614063
04/02/16,358,364,354.100006,360.850006,314046
05/02/16,361,367.700012,357.100006,365.850006,514004
08/02/16,366.049988,375,363,372.600006,856420
09/02/16,368,375,363.5,368.399994,811209
10/02/16,367.950012,367.950012,345.200012,350.200012,1251185
11/02/16,348,353.899994,330.600006,334.399994,1891626
12/02/16,335.350006,338,325,334.600006,507834
15/02/16,338,343.899994,334.299988,340.700012,506569
16/02/16,336.350006,342.399994,325.700012,329.299988,504244
17/02/16,329.5,334.100006,319,332.600006,343594
18/02/16,334.5,341,330.200012,337.149994,344818
19/02/16,336.5,338.350006,327.149994,329.950012,414161
22/02/16,331.5,336.75,329.950012,334.149994,339505
23/02/16,334.649994,334.649994,325.649994,327.149994,361942
24/02/16,324.5,330.700012,322.200012,323.450012,583718
25/02/16,324.399994,324.399994,314.200012,315.100006,847350
26/02/16,316.75,318.799988,309.600006,317,496478
29/02/16,317.399994,320,310.5,316.049988,351745
01/03/16,317,326.799988,315.700012,324.75,520797
02/03/16,326.950012,333.299988,326.950012,331.649994,581554
03/03/16,336,345,331.700012,344.100006,455193
04/03/16,342.200012,354.399994,340.049988,351.200012,328650
08/03/16,351.200012,353.899994,343.049988,345.299988,157720
09/03/16,348,348.549988,342.200012,343.850006,390473
10/03/16,345.899994,347.25,341,343.100006,549865
11/03/16,343.600006,347.350006,342,344.899994,222274
14/03/16,346,349.399994,345,346.700012,452498
15/03/16,350.799988,352.350006,346.049988,351.399994,240704
16/03/16,352,356.5,348.049988,355.350006,619152
17/03/16,357.5,362,356.5,360.25,353644
18/03/16,361.549988,365,359.149994,362.299988,252978
21/03/16,362.5,365.899994,359.049988,362.899994,154180
22/03/16,363.899994,367.149994,359.399994,361.299988,174286
23/03/16,359.5,366.299988,355.100006,365.25,384845
28/03/16,363.549988,369,363.049988,365.5,294068
29/03/16,366.450012,371,361.25,368.75,419445
30/03/16,370.100006,378.700012,369,374.299988,452287
31/03/16,373,383.100006,369,373.700012,806280
01/04/16,378.5,378.5,368,369.600006,235952
04/04/16,370.700012,373.700012,366,368.700012,126333
05/04/16,368.700012,372.5,359.25,361,454346
06/04/16,361.899994,366.799988,361.049988,364.200012,131152
07/04/16,364.899994,366.700012,360.049988,361.200012,131607
08/04/16,362.950012,368.350006,361.549988,367.299988,137813
11/04/16,368,371.450012,365.049988,369.200012,158145
12/04/16,370.25,376.649994,370.25,375.399994,225321
13/04/16,379,405.649994,377.100006,402.549988,1098747
18/04/16,402.799988,405.299988,394.200012,395.600006,539660
20/04/16,396.549988,421.200012,395.100006,416.200012,973542
21/04/16,417.350006,420.25,412.600006,414.75,582608
22/04/16,414.549988,417,408,412.850006,433429
25/04/16,413.299988,428.200012,405.600006,425.600006,515927
26/04/16,428,430.25,421.950012,424,465001
27/04/16,424.100006,428,417.149994,418.200012,494063
28/04/16,418.25,420.549988,400.549988,406.600006,584792
29/04/16,407,411.399994,400.299988,405.600006,462771
02/05/16,406.299988,418.049988,403.299988,406.549988,786051
03/05/16,408.799988,416.600006,405,407.600006,697430
04/05/16,407.600006,409.5,396.200012,398.25,222255
05/05/16,399.899994,406.25,396.200012,400,286325
06/05/16,400,402,396.799988,399.299988,173946
09/05/16,401.5,409.799988,400.299988,406.75,288796
10/05/16,407.299988,416.25,404.5,408.25,482613
11/05/16,403.899994,413.450012,402.149994,405.950012,313167
12/05/16,407.950012,415,404.399994,410.549988,298428
13/05/16,411.700012,419.899994,410.100006,415.350006,448849
16/05/16,416.700012,422.399994,414,421.149994,265968
17/05/16,421.899994,423.399994,415.600006,416.450012,211332
18/05/16,409.100006,419.600006,409.100006,416.200012,300609
19/05/16,416.75,419.399994,408,410.700012,257086
20/05/16,411.100006,422,408.75,414.950012,342064
23/05/16,415.5,417.549988,413,415.299988,160239
24/05/16,416,421.799988,403.700012,418.75,338805
25/05/16,422.350006,435.5,421,434,659061
26/05/16,438.75,442.799988,432.399994,438.75,862607
27/05/16,453,454.899994,431.100006,432.450012,1119302
30/05/16,434.950012,441,422.649994,424.850006,546376
31/05/16,423,434.049988,422.149994,431.700012,796762
01/06/16,435.399994,435.950012,426.399994,428.25,463050
02/06/16,427.649994,432,426.299988,429.149994,304377
03/06/16,431.149994,436,427.549988,428.950012,357574
06/06/16,430.950012,432.5,427.799988,429.850006,253474
07/06/16,430.350006,437.5,430.100006,431.850006,681573
08/06/16,432.899994,434,429.100006,431.5,220732
09/06/16,432,434.75,426.600006,431,540164
10/06/16,434,434.850006,427.200012,428.799988,515029
13/06/16,427.899994,430.899994,424.399994,429.350006,211677
14/06/16,429,430.5,426.600006,427.549988,432258
15/06/16,428,432.799988,427.350006,429.899994,194679
16/06/16,428.100006,430.299988,424.450012,428.399994,239816
17/06/16,427.5,431,427.149994,429.450012,159175
20/06/16,424,428,420.450012,427.049988,316647
21/06/16,429.850006,431,425.200012,426.25,155374
22/06/16,426.25,429.049988,425,427.049988,132411
23/06/16,426.600006,427.600006,420.799988,424.700012,267145
24/06/16,414.549988,421,400.25,418.399994,627119
27/06/16,416,424.850006,415.899994,420.950012,193167
28/06/16,420.299988,428.399994,417.049988,422.350006,596092
29/06/16,426.100006,427.950012,423.549988,425,286360
30/06/16,425.549988,434,425.049988,430.399994,750717
01/07/16,433.049988,445.899994,433.049988,443.75,615216
04/07/16,445.5,450.5,440.25,441.25,389455
05/07/16,441.100006,444.450012,437.100006,441.850006,197685
07/07/16,442,448,436.299988,437.600006,424108
08/07/16,437.5,438.850006,427.600006,433.25,340766
11/07/16,435.100006,443.850006,435.100006,441.950012,190291
12/07/16,444,451.700012,443.100006,450.299988,588156
13/07/16,454,454.399994,444.600006,447.950012,390564
14/07/16,448,460.75,446.850006,458.950012,497997
15/07/16,462.899994,463.399994,450.950012,452.75,372733
18/07/16,453.299988,457.25,449.549988,450.549988,253234
19/07/16,451,455.649994,448.600006,451,300261
20/07/16,450,465.899994,450,463.600006,463038
21/07/16,467,469.899994,455.100006,457,550799
22/07/16,457,462.5,453,459.350006,232288
25/07/16,459.299988,469.5,456.700012,466.350006,359241
26/07/16,469.25,471.399994,457.200012,459.75,504581
27/07/16,459.5,463.950012,451,458.149994,474513
28/07/16,458.149994,472,456.5,466.700012,624080
29/07/16,472,478.450012,468,474.549988,536936
01/08/16,477.5,481.100006,469.5,474.25,1048522
02/08/16,463.5,465.899994,456.299988,457.799988,368462
03/08/16,457.799988,459.5,449.649994,454.049988,525087
04/08/16,454.649994,461.350006,453.5,455.350006,538150
05/08/16,457.799988,483,456.950012,476.25,1505520
08/08/16,481.149994,483,467,468.649994,543915
09/08/16,471.399994,471.399994,460.299988,463.200012,162939
10/08/16,464.25,524.700012,456.600006,504.100006,7588674
11/08/16,508.450012,517.200012,488.600006,497.899994,2946249
12/08/16,498.5,504.5,490.399994,495.049988,791038
16/08/16,492.950012,505.950012,488.700012,503.049988,898573
17/08/16,502,514.900024,496,510.399994,659825
18/08/16,512.900024,523.849976,511.200012,517.950012,771402
19/08/16,517.049988,549,513,543.950012,2575225
22/08/16,545.950012,545.950012,530,531.299988,944713
23/08/16,534.549988,557.400024,528,555.450012,2277770
24/08/16,558,563.900024,551.099976,555.75,1331075
25/08/16,554.950012,557.950012,548.900024,552.799988,527447
26/08/16,549.099976,569.650024,549.099976,565.299988,1813291
29/08/16,565,572.650024,559.400024,562.299988,891410
30/08/16,564.799988,569.700012,552.799988,557.25,596464
31/08/16,558.400024,563.900024,552.25,556.150024,802839
01/09/16,556.400024,561.5,543.099976,552.75,978832
02/09/16,554,563.450012,550.849976,558.950012,757335
06/09/16,560,563.650024,556.5,559.099976,465299
07/09/16,560,576,558.25,568.75,1774356
08/09/16,572,574.599976,562.150024,565.400024,405964
09/09/16,566.450012,570,559.049988,560.400024,323891
12/09/16,551,551,526.099976,530.400024,1171779
14/09/16,529,559.5,529,555.650024,1104053
15/09/16,558,558.700012,544.450012,548.099976,482369
16/09/16,552,562.400024,544.049988,553.099976,1450970
19/09/16,553.900024,559.599976,551.25,554.049988,330501
20/09/16,558,558.25,545.450012,547.099976,404718
21/09/16,547.099976,552.700012,541.150024,543.349976,685033
22/09/16,550,556.900024,545.549988,553.349976,704379
23/09/16,554,558.5,545.200012,546.700012,742165
26/09/16,547,550.849976,538.049988,540,490940
27/09/16,540,545.5,532,534.349976,613655
28/09/16,536.200012,542.900024,528.599976,541.049988,836313
29/09/16,546.950012,546.950012,504.399994,509.100006,1048793
30/09/16,513.900024,529.450012,509.149994,524.599976,941464
03/10/16,528,537.799988,527,535.849976,707374
04/10/16,541.150024,542.900024,533.099976,535.950012,780294
05/10/16,538,554.900024,535.799988,551.75,1318429
06/10/16,554.75,557.5,538.650024,540.950012,921103
07/10/16,544,547.950012,539,540.299988,622515
10/10/16,544.400024,551.849976,542.099976,544.950012,579728
13/10/16,544.450012,544.450012,526.099976,532.150024,634303
14/10/16,534.950012,546.150024,532,541.400024,721859
17/10/16,543,547.299988,531.650024,535.299988,530721
18/10/16,539,545.450012,539,540.599976,714366
19/10/16,544,569.5,541,566.549988,1772693
20/10/16,569.5,573.450012,562.5,565.900024,1403967
21/10/16,568.950012,582.099976,567.200012,580.599976,1766367
24/10/16,583.900024,586.099976,572.599976,578.25,721291
25/10/16,567,571.900024,552.549988,566.650024,3708169
26/10/16,565,573.950012,539.049988,548.950012,828917
27/10/16,525,541.900024,524.25,539.650024,3698411
28/10/16,535.349976,548.799988,535.349976,544.650024,1045079
01/11/16,545,554,540.549988,547.900024,508300
02/11/16,543.049988,545,527.700012,529.349976,730464
03/11/16,529,536.900024,503.149994,510.700012,1462185
04/11/16,511,516.950012,505.100006,510.799988,1117449
07/11/16,515,521.599976,508.600006,510.649994,465296
08/11/16,515.900024,515.900024,505.649994,511.700012,271628
09/11/16,490,501.600006,462.700012,495.299988,727491
10/11/16,499.899994,517,499.899994,505.799988,615673
11/11/16,495.549988,503,478.649994,483.350006,1176725
15/11/16,483,483.25,459.299988,474.100006,633686
16/11/16,480,483.299988,461.049988,471.149994,371448
17/11/16,469.200012,474.700012,453.5,467.200012,520569
18/11/16,467.200012,475,459,464.149994,283682
21/11/16,464.149994,468.350006,444.5,449.25,1115411
22/11/16,450,460,446,457.600006,418263
23/11/16,457.600006,474.200012,451,460.299988,559088
24/11/16,462,465,455.5,457.899994,1440170
25/11/16,457.899994,469,456.100006,465.899994,301242
28/11/16,467.799988,481.649994,466.350006,476.600006,534359
29/11/16,477.700012,482.350006,465.75,469.75,768164
30/11/16,470.149994,481.200012,468.850006,479.399994,621358
01/12/16,483,483,471,477.200012,555283
02/12/16,475,480,467.700012,470.350006,466063
05/12/16,470.299988,478.899994,468.100006,475.450012,188630
06/12/16,480,503.700012,478.899994,494.950012,2131154
07/12/16,498,499.75,483.5,493.299988,548888
08/12/16,498,508,496.399994,499.75,933895
09/12/16,504.899994,513,500.600006,503.25,793149
12/12/16,502.049988,504.200012,485.600006,487,412391
13/12/16,491.899994,493.350006,480.5,484.700012,366778
14/12/16,484.5,492,474.100006,476.399994,486710
15/12/16,472,481.899994,467.850006,479.350006,389644
16/12/16,479.799988,485.950012,473.5,478.549988,442384
19/12/16,477,490.700012,476.850006,489.049988,669272
20/12/16,490.600006,491.899994,484.799988,488.200012,893056
21/12/16,488.200012,492,486.100006,488.899994,425404
22/12/16,485,491.5,484.649994,487.200012,479888
23/12/16,488,491.299988,481.899994,486.5,412653
26/12/16,484,485,472.399994,475.299988,546623
27/12/16,477,490,473.5,486.899994,311018
28/12/16,488,494.75,487,489,366808
29/12/16,486,497.75,486,493.700012,662888
30/12/16,493.600006,504.899994,490,503,404738
02/01/17,506,513,505.450012,506.950012,606623
03/01/17,508.799988,510.950012,500.100006,509.75,498357
04/01/17,511.25,517.349976,503.399994,505.100006,548552
05/01/17,509,511,503.649994,508.149994,515847
06/01/17,512.950012,514.5,506,507.799988,389380
09/01/17,508.200012,513.599976,504.5,512.400024,421451
10/01/17,514.599976,516,507.200012,510.25,757264
11/01/17,510.899994,519.950012,507.5,517.799988,874389
12/01/17,518,520,513,515.450012,416344
13/01/17,520.599976,524.049988,514,517.599976,526040
16/01/17,517.450012,521.5,514.049988,518.450012,278067
17/01/17,518.450012,527.200012,518.25,521.5,549254
18/01/17,522.900024,536.400024,522.200012,529.349976,1188232
19/01/17,527.849976,533,526,526.799988,305264
20/01/17,527,530.150024,511.700012,512.799988,405528
23/01/17,513.799988,517.400024,508.299988,512.150024,496061
24/01/17,514.900024,524.400024,510.700012,520.849976,558720
25/01/17,522.599976,544.799988,520.549988,541.299988,1599089
27/01/17,541.200012,547.900024,537.450012,542.950012,1095539
30/01/17,541.150024,546.650024,535.799988,541,467225
31/01/17,541.650024,549.400024,536.400024,544.549988,1103811
01/02/17,548.799988,555.299988,540.099976,553.75,715970
02/02/17,550,568.299988,547.099976,561.400024,905019
03/02/17,562,564.75,557,560.5,315552
06/02/17,560,566,557.299988,560.75,434485
07/02/17,561.450012,563.75,552.400024,556.299988,232921
08/02/17,559,578.200012,558.200012,573.299988,1841501
09/02/17,576,581.299988,565.5,570.299988,1127454
10/02/17,573,577.400024,565,567.349976,345105
13/02/17,567.450012,570.299988,561,563.849976,412489
14/02/17,564,566.900024,557.200012,564.400024,322505
15/02/17,564.400024,566,550,551.299988,369557
16/02/17,551.099976,569.900024,549.049988,567.099976,405292
17/02/17,568,570,557.75,562.849976,336439
20/02/17,563.950012,572.25,561,569.400024,276257
21/02/17,570,583.099976,567,581.349976,532854
22/02/17,585,591,581.700012,583.849976,1023533
23/02/17,584,585.349976,573.299988,576.150024,1422381
27/02/17,576.75,578,563.150024,566.5,578296
28/02/17,568.049988,571.950012,558.599976,560.450012,468069
01/03/17,563.549988,570.150024,557.349976,568.200012,647663
02/03/17,571.900024,573.549988,559.25,561.650024,362975
03/03/17,561.700012,564.849976,549.650024,562.650024,493119
06/03/17,568.950012,577.849976,561.25,568.049988,841578
07/03/17,571,578.799988,566.200012,575.099976,677339
08/03/17,573.700012,576,562.099976,566.5,420575
09/03/17,565,567.900024,560.150024,562.650024,392104
10/03/17,565.900024,565.900024,555.349976,559.5,233102
14/03/17,565,569.450012,562.299988,564.700012,261817
15/03/17,560,568.799988,551.25,564.549988,758474
16/03/17,565,582,563.75,580.5,1610755
17/03/17,584,592,575.049988,577.599976,669490
20/03/17,582,582,571,575.75,268679
21/03/17,576,581.650024,571.599976,578.5,329220
22/03/17,577,577,566.849976,573.099976,238934
23/03/17,572,577.799988,569.299988,576.5,233289
24/03/17,573.049988,583.599976,572.799988,577.150024,343604
27/03/17,579,586,572,583.299988,467677
28/03/17,587,594.5,585,592,1120697
29/03/17,597.700012,604,592.150024,594.049988,1084449
30/03/17,595.799988,601,591.900024,594.549988,640184
31/03/17,594.549988,606.5,591.599976,598.75,480922
03/04/17,601,604.650024,595.599976,598.75,380150
05/04/17,596.150024,614,595.049988,611.549988,655728
06/04/17,611.900024,615.25,603.900024,606.849976,500422
07/04/17,604.200012,610.400024,601.150024,605.049988,272031
10/04/17,607,620.950012,604.049988,615.549988,1331634
11/04/17,618.799988,622.799988,616.450012,618.450012,466698
12/04/17,619,624.25,607.599976,622.25,482540
13/04/17,620.950012,623.599976,614.299988,616.25,263019
17/04/17,616.25,632.099976,610.349976,629.549988,553720
18/04/17,631,633.700012,619.900024,622.200012,418019
19/04/17,623,641.400024,619.700012,638.5,539369
20/04/17,640,644.5,634.75,640.25,275569
21/04/17,640.25,645.700012,634.049988,638.25,311188
24/04/17,638.25,641.5,632.099976,635.799988,330064
25/04/17,636,642.700012,633.650024,638.700012,275182
26/04/17,638.5,661.5,637.25,656.349976,1711249
27/04/17,662,662.950012,647.900024,653.700012,486657
28/04/17,656,659,648.849976,656.799988,165820
02/05/17,656.799988,659.950012,647.25,654.5,175289
03/05/17,651,657,644,646.650024,505238
04/05/17,648.700012,666.5,644.099976,659,676641
05/05/17,658.700012,658.700012,623.349976,635.650024,413716
08/05/17,639.700012,644.650024,630.5,633.450012,391126
09/05/17,633.099976,641.299988,631.549988,635.950012,324657
10/05/17,634.700012,649.299988,634.049988,644.349976,789033
11/05/17,646.299988,649,634.099976,638.099976,292390
12/05/17,638,641.950012,624.200012,628.400024,224589
15/05/17,628.900024,636.799988,627.099976,629.799988,348768
